Time (Days),Brightness (solar luminosities),Brightness uncertainty (solar luminosities),,Star Mass (solar masses),0.767
1.15372,0.34662404,1.6E-5,,Star Radius (solar radii),0.779
1.15704,0.34662488,1.7E-5
1.16035,0.34662707,1.8E-5
1.16367,0.34663026,1.7E-5
1.16698,0.34662470,1.7E-5
1.17030,0.34662988,1.7E-5
1.17362,0.34662766,1.8E-5
1.17693,0.34662573,1.8E-5
1.18025,0.34662570,1.8E-5
1.18356,0.34662783,1.9E-5
1.18688,0.34662233,1.7E-5
1.19020,0.34662333,2.0E-5
1.19351,0.34662041,1.8E-5
1.19683,0.34662495,2.0E-5
1.20014,0.34662793,1.7E-5
1.20346,0.34662729,1.8E-5
1.20678,0.34662481,1.6E-5
1.21009,0.34661901,1.8E-5
1.21341,0.34662802,2.0E-5
1.21672,0.34663156,1.7E-5
1.22004,0.34662874,1.6E-5
1.22336,0.34662074,1.8E-5
1.22667,0.34663215,1.8E-5
1.22999,0.34662119,1.8E-5
1.23330,0.34663131,1.6E-5
1.23662,0.34662849,2.0E-5
1.23994,0.34662706,1.6E-5
1.24325,0.34662800,1.8E-5
1.24657,0.34662460,2.0E-5
1.24988,0.34662964,2.0E-5
1.25320,0.34662151,2.0E-5
1.25652,0.34661922,1.7E-5
1.25983,0.34663117,1.8E-5
1.26315,0.34662826,1.7E-5
1.26646,0.34662647,1.7E-5
1.26978,0.34662674,1.7E-5
1.27310,0.34663317,2.0E-5
1.27641,0.34662688,2.0E-5
1.27973,0.34662154,1.9E-5
1.28304,0.34662397,1.9E-5
1.28636,0.34662999,1.7E-5
1.28968,0.34662183,2.0E-5
1.29299,0.34663331,1.7E-5
1.29631,0.34662599,1.7E-5
1.29962,0.34662582,2.0E-5
1.30294,0.34662408,2.0E-5
1.30626,0.34661966,1.8E-5
1.30957,0.34662573,1.8E-5
1.31289,0.34663546,1.9E-5
1.31620,0.34662689,1.7E-5
1.31952,0.34662937,1.7E-5
1.32284,0.34662763,2.0E-5
1.32615,0.34662292,1.9E-5
1.32947,0.34662050,1.8E-5
1.33278,0.34662524,2.0E-5
1.33610,0.34662863,1.7E-5
1.33942,0.34662684,1.9E-5
1.34273,0.34663050,1.7E-5
1.34605,0.34662498,1.6E-5
1.34936,0.34662650,1.8E-5
1.35268,0.34662806,1.8E-5
1.35599,0.34662376,1.6E-5
1.35931,0.34662430,1.7E-5
1.36263,0.34662871,2.0E-5
1.36594,0.34662453,1.6E-5
1.36926,0.34662727,1.8E-5
1.37257,0.34662305,2.0E-5
1.37589,0.34662928,2.0E-5
1.37921,0.34662740,1.8E-5
1.38252,0.34662423,1.9E-5
1.38584,0.34662580,2.0E-5
1.38915,0.34662241,2.0E-5
1.39247,0.34662605,2.0E-5
1.39579,0.34662389,2.0E-5
1.39910,0.34662693,1.7E-5
1.40242,0.34662696,2.0E-5
1.40573,0.34662937,1.7E-5
1.40905,0.34663007,1.7E-5
1.41237,0.34663032,1.9E-5
1.41568,0.34661769,1.9E-5
1.41900,0.34661945,1.6E-5
1.42231,0.34662420,1.8E-5
1.42563,0.34662710,2.0E-5
1.42895,0.34662642,2.0E-5
1.43226,0.34662738,2.0E-5
1.43558,0.34662574,1.8E-5
1.43889,0.34662934,2.0E-5
1.44221,0.34662878,1.7E-5
1.44553,0.34662594,1.9E-5
1.44884,0.34662417,1.8E-5
1.45216,0.34662468,1.9E-5
1.45547,0.34662172,1.7E-5
1.45879,0.34663166,2.0E-5
1.46211,0.34662793,1.7E-5
1.46542,0.34662261,1.7E-5
1.46874,0.34662912,2.0E-5
1.47205,0.34662512,1.8E-5
1.47537,0.34662472,1.9E-5
1.47869,0.34662185,1.9E-5
1.48200,0.34662603,1.8E-5
1.48532,0.34662775,1.8E-5
1.48863,0.34662365,1.7E-5
1.49195,0.34662472,1.9E-5
1.49527,0.34663659,1.7E-5
1.49858,0.34662655,2.0E-5
1.50190,0.34662706,1.8E-5
1.50521,0.34662241,1.7E-5
1.50853,0.34662929,2.0E-5
1.51185,0.34663078,1.9E-5
1.51516,0.34662670,2.0E-5
1.51848,0.34662994,2.0E-5
1.52179,0.34662383,1.7E-5
1.52511,0.34662264,1.7E-5
1.52843,0.34662907,1.8E-5
1.53174,0.34662093,2.0E-5
1.53506,0.34662844,2.0E-5
1.53837,0.34662662,1.7E-5
1.54169,0.34662527,1.7E-5
1.54501,0.34662567,1.6E-5
1.54832,0.34662196,1.7E-5
1.81374,0.34662353,1.9E-5
3.62749,0.34662466,1.8E-5
5.23521,0.34662685,2.0E-5
5.23624,0.34662987,1.7E-5
5.23727,0.34662836,1.9E-5
5.23830,0.34662534,1.7E-5
5.23933,0.34663154,1.9E-5
5.24036,0.34662021,1.7E-5
5.24139,0.34662748,1.7E-5
5.24242,0.34662716,1.9E-5
5.24345,0.34662714,2.0E-5
5.24448,0.34662632,1.8E-5
5.24551,0.34663148,1.7E-5
5.24654,0.34662138,2.0E-5
5.24757,0.34662207,1.8E-5
5.24860,0.34662893,1.7E-5
5.24963,0.34662769,1.8E-5
5.25066,0.34662817,1.7E-5
5.25169,0.34662625,1.7E-5
5.25272,0.34662610,1.9E-5
5.25375,0.34662578,1.9E-5
5.25478,0.34663474,1.8E-5
5.25581,0.34662651,1.6E-5
5.25684,0.34662626,2.0E-5
5.25787,0.34663415,1.7E-5
5.25890,0.34662597,1.9E-5
5.25993,0.34662210,1.7E-5
5.26096,0.34662832,1.7E-5
5.26199,0.34663446,1.7E-5
5.26302,0.34662401,1.7E-5
5.26405,0.34662908,2.0E-5
5.26507,0.34662431,1.7E-5
5.26610,0.34663620,1.6E-5
5.26713,0.34662971,1.9E-5
5.26816,0.34662815,1.8E-5
5.26919,0.34662904,1.9E-5
5.27022,0.34662837,2.0E-5
5.27125,0.34662973,1.8E-5
5.27228,0.34662525,2.0E-5
5.27331,0.34662882,1.9E-5
5.27434,0.34662402,1.6E-5
5.27537,0.34662569,1.7E-5
5.27640,0.34662173,1.8E-5
5.27743,0.34662040,1.6E-5
5.27846,0.34662586,2.0E-5
5.27949,0.34662904,1.7E-5
5.28052,0.34663098,1.7E-5
5.28155,0.34663260,1.9E-5
5.28258,0.34662380,1.9E-5
5.28361,0.34662925,1.6E-5
5.28464,0.34662503,1.9E-5
5.28567,0.34662661,1.9E-5
5.28670,0.34662483,1.8E-5
5.28773,0.34662995,2.0E-5
5.28876,0.34662670,2.0E-5
5.28979,0.34662209,1.8E-5
5.29082,0.34662252,1.8E-5
5.29185,0.34662957,2.0E-5
5.29288,0.34662602,1.9E-5
5.29391,0.34662739,1.8E-5
5.29494,0.34662474,1.8E-5
5.29597,0.34662900,2.0E-5
5.29700,0.34662522,1.9E-5
5.29803,0.34662669,2.0E-5
5.29906,0.34662937,2.0E-5
5.30009,0.34662720,2.0E-5
5.30112,0.34662485,1.9E-5
5.30215,0.34662543,1.8E-5
5.30318,0.34663629,1.9E-5
5.30421,0.34662379,1.9E-5
5.30524,0.34662804,1.6E-5
5.30627,0.34662912,1.9E-5
5.30730,0.34662794,1.7E-5
5.30833,0.34662696,1.9E-5
5.30936,0.34662463,1.9E-5
5.31039,0.34662869,1.8E-5
5.31142,0.34662566,1.9E-5
5.31245,0.34662741,2.0E-5
5.31348,0.34663176,2.0E-5
5.31451,0.34663472,1.9E-5
5.31554,0.34663224,1.9E-5
5.31657,0.34662820,1.8E-5
5.44123,0.34662885,1.8E-5
7.25497,0.34663897,1.9E-5
8.78324,0.34664600,2.0E-5
8.78505,0.34664862,1.9E-5
8.78686,0.34664633,1.9E-5
8.78866,0.34665046,1.9E-5
8.79047,0.34664772,1.8E-5
8.79228,0.34665092,2.0E-5
8.79409,0.34664886,1.9E-5
8.79590,0.34664469,1.7E-5
8.79771,0.34665067,1.9E-5
8.79952,0.34664514,2.0E-5
8.80133,0.34664808,1.9E-5
8.80314,0.34664915,1.9E-5
8.80495,0.34665257,1.9E-5
8.80675,0.34665002,1.9E-5
8.80856,0.34664708,1.8E-5
8.81037,0.34664893,1.9E-5
8.81218,0.34665117,1.8E-5
8.81399,0.34664647,2.0E-5
8.81580,0.34664460,2.0E-5
8.81761,0.34665052,1.7E-5
8.81942,0.34664619,1.9E-5
8.82123,0.34664955,1.9E-5
8.82304,0.34665196,1.9E-5
8.82484,0.34665441,1.6E-5
8.82665,0.34664701,2.0E-5
8.82846,0.34664045,1.9E-5
8.83027,0.34665069,1.9E-5
8.83208,0.34664801,1.7E-5
8.83389,0.34664236,2.0E-5
8.83570,0.34664922,2.0E-5
8.83751,0.34665059,2.0E-5
8.83932,0.34664847,1.9E-5
8.84113,0.34665763,1.9E-5
8.84293,0.34664943,1.8E-5
8.84474,0.34664904,1.9E-5
8.84655,0.34665231,2.0E-5
8.84836,0.34665092,1.8E-5
8.85017,0.34664774,1.9E-5
8.85198,0.34665810,1.9E-5
8.85379,0.34665341,1.9E-5
8.85560,0.34665375,1.8E-5
8.85741,0.34664760,1.9E-5
8.85922,0.34664715,1.7E-5
8.86102,0.34664737,1.8E-5
8.86283,0.34664838,2.0E-5
8.86464,0.34665097,1.9E-5
8.86645,0.34664461,1.8E-5
8.86826,0.34664478,1.8E-5
8.87007,0.34664800,1.9E-5
8.87188,0.34664473,1.9E-5
8.87369,0.34665146,1.9E-5
8.87550,0.34664837,2.0E-5
8.87731,0.34664552,1.8E-5
8.87911,0.34665285,1.9E-5
8.88092,0.34665495,1.8E-5
8.88273,0.34665185,1.9E-5
8.88454,0.34665160,1.9E-5
8.88635,0.34665155,1.8E-5
8.88816,0.34664620,1.7E-5
8.88997,0.34665023,1.7E-5
8.89178,0.34664862,1.8E-5
8.89359,0.34665217,1.9E-5
8.89540,0.34665012,1.9E-5
8.89720,0.34665074,2.0E-5
8.89901,0.34665095,1.9E-5
8.90082,0.34664813,1.8E-5
8.90263,0.34664142,1.8E-5
8.90444,0.34665231,1.9E-5
8.90625,0.34664800,2.0E-5
8.90806,0.34665315,1.8E-5
8.90987,0.34665097,2.0E-5
8.91168,0.34665190,1.7E-5
8.91348,0.34665029,1.9E-5
8.91529,0.34664977,1.7E-5
8.91710,0.34664876,1.9E-5
8.91891,0.34664915,1.7E-5
8.92072,0.34664818,1.7E-5
8.92253,0.34665012,1.8E-5
8.92434,0.34665067,2.0E-5
8.92615,0.34664742,1.8E-5
9.06871,0.34664907,1.8E-5
9.08847,0.34665228,1.8E-5
9.09178,0.34665467,1.7E-5
9.09510,0.34664380,1.9E-5
9.09842,0.34665447,1.7E-5
9.10173,0.34664989,1.7E-5
9.10505,0.34664895,1.9E-5
9.10836,0.34665809,2.0E-5
9.11168,0.34665756,1.8E-5
9.11500,0.34664831,1.9E-5
9.11831,0.34665136,1.7E-5
9.12163,0.34664609,2.0E-5
9.12494,0.34665178,1.9E-5
9.12826,0.34665492,1.8E-5
9.13158,0.34664782,2.0E-5
9.13489,0.34664996,1.8E-5
9.13821,0.34664826,1.7E-5
9.14152,0.34665890,2.0E-5
9.14484,0.34665224,1.9E-5
9.14816,0.34664835,2.0E-5
9.15147,0.34664965,1.7E-5
9.15479,0.34665040,1.7E-5
9.15810,0.34665106,2.0E-5
9.16142,0.34665126,1.9E-5
9.16474,0.34665180,1.9E-5
9.16805,0.34665404,1.9E-5
9.17137,0.34665083,1.9E-5
9.17468,0.34665132,1.9E-5
9.17800,0.34665585,2.0E-5
9.18132,0.34665322,2.0E-5
9.18463,0.34664448,1.9E-5
9.18795,0.34665221,1.9E-5
9.19126,0.34665209,1.9E-5
9.19458,0.34665114,1.8E-5
9.19790,0.34665420,1.9E-5
9.20121,0.34665403,2.0E-5
9.20453,0.34664821,1.7E-5
9.20784,0.34665116,2.0E-5
9.21116,0.34664854,2.0E-5
9.21448,0.34664855,2.0E-5
9.21779,0.34665203,1.8E-5
9.22111,0.34665212,2.0E-5
9.22442,0.34664776,2.0E-5
9.22774,0.34665449,1.7E-5
9.23106,0.34665319,1.9E-5
9.23437,0.34665088,2.0E-5
9.23769,0.34664591,1.6E-5
9.24100,0.34665614,2.0E-5
9.24432,0.34665169,1.9E-5
9.24764,0.34665666,2.0E-5
9.25095,0.34665410,1.8E-5
9.25427,0.34664587,2.0E-5
9.25758,0.34665062,1.7E-5
9.26090,0.34665115,1.8E-5
9.26422,0.34665048,2.0E-5
9.26753,0.34665034,1.8E-5
9.27085,0.34665661,1.7E-5
9.27416,0.34665351,1.9E-5
9.27748,0.34664750,1.9E-5
9.28080,0.34665073,2.0E-5
9.28411,0.34665259,1.7E-5
9.28743,0.34664939,1.7E-5
9.29074,0.34664934,1.6E-5
9.29406,0.34665873,2.0E-5
9.29738,0.34665926,1.6E-5
9.30069,0.34665397,2.0E-5
9.30401,0.34664824,1.8E-5
9.30732,0.34665240,1.7E-5
9.31064,0.34665656,2.0E-5
9.31396,0.34665484,2.0E-5
9.31727,0.34665120,1.7E-5
9.32059,0.34665002,1.9E-5
9.32390,0.34665328,2.0E-5
9.32722,0.34665056,1.8E-5
9.33054,0.34665103,2.0E-5
9.33385,0.34666121,2.0E-5
9.33717,0.34665314,2.0E-5
9.34048,0.34665536,1.8E-5
9.34380,0.34665906,2.0E-5
9.34712,0.34665308,1.8E-5
9.35043,0.34665403,1.8E-5
9.35375,0.34665197,1.7E-5
9.35706,0.34665041,1.9E-5
9.36038,0.34665212,1.8E-5
9.36370,0.34664956,1.7E-5
9.36701,0.34665808,1.7E-5
9.37033,0.34665787,1.7E-5
9.37364,0.34665436,1.7E-5
9.37696,0.34665675,1.7E-5
9.38028,0.34665500,1.6E-5
9.38359,0.34665555,1.7E-5
9.38691,0.34664837,1.7E-5
9.39022,0.34665402,2.0E-5
9.39354,0.34664729,1.8E-5
9.39686,0.34665011,1.7E-5
9.40017,0.34665636,1.8E-5
9.40349,0.34665198,1.8E-5
9.40680,0.34664884,1.9E-5
9.41012,0.34666087,1.7E-5
9.41344,0.34664824,1.7E-5
9.41675,0.34665562,1.9E-5
9.42007,0.34665647,1.9E-5
9.42338,0.34664995,1.6E-5
9.42670,0.34665705,1.9E-5
9.43002,0.34665710,1.6E-5
9.43333,0.34665342,1.8E-5
9.43665,0.34665566,2.0E-5
9.43996,0.34665647,1.9E-5
9.44328,0.34665611,2.0E-5
9.44660,0.34665498,1.8E-5
9.44991,0.34665945,1.8E-5
9.45323,0.34665307,1.9E-5
9.45654,0.34665797,2.0E-5
9.45986,0.34665193,1.9E-5
9.46318,0.34665232,2.0E-5
9.46649,0.34665570,1.7E-5
9.46981,0.34664975,1.9E-5
9.47312,0.34664984,1.8E-5
9.47644,0.34664968,2.0E-5
9.47976,0.34665827,2.0E-5
9.48307,0.34665885,1.7E-5
10.88246,0.34666631,1.9E-5
